app_name,user_id,Action,Adventure,Racing,Simulation,Sports,Strategy
,76561198079559689,0,0,0,0,0,0
,76561198035555643,0,0,0,0,0,0
,76561198031172261,0,0,0,0,0,0
,ciamiktenan,0,0,0,0,0,0
,GreyFrost99,0,0,0,0,0,0
,76561198075793155,0,0,0,0,0,0
,yajz,0,0,0,0,0,0
,76561198047857021,0,0,0,0,0,0
Hoo-Boy,76561198073838458,0,1,0,0,0,0
,76561198091368660,0,0,0,0,0,0
,76561198075728794,0,0,0,0,0,0
Train Simulator: Southern Pacific Cab Forward Loco Add-On,76561198093932437,0,0,0,1,0,0
Starpoint Gemini,76561198014349035,0,0,0,1,0,0
,76561198020874980,0,0,0,0,0,0
,76561198067368419,0,0,0,0,0,0
Trillion: God of Destruction,76561198038379794,0,0,0,0,0,1
PhysicsN,CTrem,0,0,0,1,0,0
,76561198079472658,0,0,0,0,0,0
,76561198079246138,0,0,0,0,0,0
,76561198044212679,0,0,0,0,0,0
,76561198089321789,0,0,0,0,0,0
DRAGON BALL XENOVERSE 2 - DB Super Pack 4,76561198085887518,1,1,0,0,0,0
,76561198076474887,0,0,0,0,0,0
,76561198087952288,0,0,0,0,0,0
Sceal OST,daisyw,0,1,0,0,0,0
,76561198097184809,0,0,0,0,0,0
,76561198074736789,0,0,0,0,0,0
Premium Pool Arena,76561198096500231,0,0,0,0,1,0
,76561198068104165,0,0,0,0,0,0
,76561198014987703,0,0,0,0,0,0
FSX: Steam Edition - Grumman A-6E Intruder Add-On,mrzorg,0,0,0,1,0,0
,ibladwell,0,0,0,0,0,0
,jayjay1016,0,0,0,0,0,0
,76561198054416580,0,0,0,0,0,0
Oddworld: Stranger's Wrath - Soundtrack (Volume One),76561198101219872,1,1,0,0,0,1
,janope,0,0,0,0,0,0
,76561198077034425,0,0,0,0,0,0
,gla123,0,0,0,0,0,0
,76561198021171186,0,0,0,0,0,0
,76561198097083712,0,0,0,0,0,0
,76561198100807328,0,0,0,0,0,0
,76561198069657306,0,0,0,0,0,0
,theofficiald4rk,0,0,0,0,0,0
Masochisia,76561198123215010,0,0,0,0,0,0
Mafia II DLC: War Hero Pack,ChaosSapphire,1,0,0,0,0,0
,76561198027783576,0,0,0,0,0,0
,76561198077459619,0,0,0,0,0,0
ルナティックドーン 前途への道標,Bedickie,0,0,0,0,0,0
,76561198093146575,0,0,0,0,0,0
Rocksmith® 2014 – Crobot Song Pack,76561198074367577,0,0,0,1,0,0
,NemesisAE,0,0,0,0,0,0
Thief Town,76561198202658078,1,0,0,0,0,0
,76561198098453611,0,0,0,0,0,0
,76561198067493466,0,0,0,0,0,0
,76561198044733295,0,0,0,0,0,0
,76561198070650539,0,0,0,0,0,0
,76561198084652345,0,0,0,0,0,0
,76561198069624822,0,0,0,0,0,0
,76561198062569517,0,0,0,0,0,0
,LanceIndigo,0,0,0,0,0,0
,76561198089411003,0,0,0,0,0,0
Embrace of Ocean: Story of Hope,xxxextremenoobxxx,0,1,0,0,0,0
OMSI 2 Add-on Downloadpack Vol. 1 - KI-Fahrzeuge,Jayden028,0,0,0,1,0,0
Train Simulator: Union Pacific DDA40X Centennial Loco Add-On,76561198038904573,0,0,0,1,0,0
Legacy of Kain: Soul Reaver 2,droccteclemon,1,1,0,0,0,0
Insane,76561198046525566,0,0,0,0,0,1
Among Ripples,bradenkerr,0,0,0,1,0,0
,reggiestarr,0,0,0,0,0,0
,76561198058558390,0,0,0,0,0,0
,IcyGurl,0,0,0,0,0,0
Lost Legends: The Pharaoh's Tomb,76561198094780836,0,0,0,0,0,0
,76561198064609857,0,0,0,0,0,0
,76561198091479250,0,0,0,0,0,0
Orc Attack: Flatulent Rebellion,76561198050245086,1,1,0,0,0,0
,76561198072011915,0,0,0,0,0,0
NEXT JUMP: Shmup Tactics,subwooper,1,0,0,0,0,1
,76561197971627623,0,0,0,0,0,0
,76561198081168026,0,0,0,0,0,0
,76561198094135935,0,0,0,0,0,0
,Thundawich,0,0,0,0,0,0
,76561197999491249,0,0,0,0,0,0
Shadow Man,76561198075039774,1,0,0,0,0,0
,samaxor,0,0,0,0,0,0
Mekazoo,76561198243369794,1,1,0,0,0,0
,76561198065473176,0,0,0,0,0,0
,DarkOmega25,0,0,0,0,0,0
Salvation Prophecy,Bocow,1,0,0,1,0,0
,76561198128896735,0,0,0,0,0,0
,76561198072235403,0,0,0,0,0,0
,ic0112,0,0,0,0,0,0
,76561198075255344,0,0,0,0,0,0
,76561198073545180,0,0,0,0,0,0
,76561198036863514,0,0,0,0,0,0
,76561198073663835,0,0,0,0,0,0
,76561198091133628,0,0,0,0,0,0
,76561198065395473,0,0,0,0,0,0
,76561198063539698,0,0,0,0,0,0
,76561198040844729,0,0,0,0,0,0
,76561198095255245,0,0,0,0,0,0
,76561198098611150,0,0,0,0,0,0
TribeQuest: Red Killer,12131sfadag,0,0,0,0,0,0
,76561198058812449,0,0,0,0,0,0
,76561198041095402,0,0,0,0,0,0
,76561198102806692,0,0,0,0,0,0
,76561198057921996,0,0,0,0,0,0
Venetica - Gold Edition,76561198007327704,1,1,0,0,0,0
,76561198052543996,0,0,0,0,0,0
,skilla_pro,0,0,0,0,0,0
,76561198085502132,0,0,0,0,0,0
DYNASTY WARRIORS 8: Xtreme Legends Complete Edition / 真・三國無双７ with 猛将伝,76561198033130357,1,0,0,0,0,0
,76561198096903182,0,0,0,0,0,0
Fantasy Grounds - Mythic Monsters #13: Dragons (PFRPG),zeshirky,0,0,0,0,0,1
,HSTGames,0,0,0,0,0,0
,76561198073474040,0,0,0,0,0,0
,hormone1971,0,0,0,0,0,0
,76561198055872205,0,0,0,0,0,0
,maffinzprofile,0,0,0,0,0,0
,Stalker669,0,0,0,0,0,0
Gunman Clive 2,boomboy999,1,0,0,0,0,0
Tales of Berseria™ - Idolm@ster Costumes Set,76561198044587752,1,0,0,0,0,0
,76561198093795859,0,0,0,0,0,0
,76561198067019784,0,0,0,0,0,0
,martinrocks,0,0,0,0,0,0
,76561198240836182,0,0,0,0,0,0
Borderlands 2: Mechromancer Beatmaster Pack,evilsloth,1,0,0,0,0,0
,76561198070996211,0,0,0,0,0,0
,76561198097344308,0,0,0,0,0,0
,76561198098316546,0,0,0,0,0,0
,76561198098282483,0,0,0,0,0,0
Fallen Enchantress: Legendary Heroes - The Dead World DLC,76561198072061991,0,0,0,0,0,1
Karmaflow: The Rock Opera Videogame - Act I & Act II,samurottman,0,1,0,0,0,0
,afrodude23,0,0,0,0,0,0
Box Maze 2 - Family Skins Pack,76561198064635236,1,1,0,0,0,1
,76561198044872990,0,0,0,0,0,0
,76561198071264983,0,0,0,0,0,0
SuperBike TT,76561197997755015,0,0,0,0,0,0
GameLoading: Rise of the Indies,ShiniDaiko,0,0,0,0,0,0
,76561198078754139,0,0,0,0,0,0
Iggle Pop Deluxe,76561198067833919,0,0,0,0,0,0
,76561198033698382,0,0,0,0,0,0
RPG Maker VX Ace - Modern Day Tiles Resource Pack,76561198044583077,0,0,0,0,0,0
,76561198082794606,0,0,0,0,0,0
Adam's Venture: Origins Special Edition DLC,Rachellezilla,0,1,0,0,0,0
,76561198064945201,0,0,0,0,0,0
,76561198057456196,0,0,0,0,0,0
,76561198072147048,0,0,0,0,0,0
,76561198048118677,0,0,0,0,0,0
,76561198050364214,0,0,0,0,0,0
Monster RPG 2,76561198063255625,0,0,0,0,0,0
,stormcharger,0,0,0,0,0,0
,76561198028065850,0,0,0,0,0,0
,76561198060753164,0,0,0,0,0,0
liquivid Video Improve,76561198060795144,0,0,0,0,0,0
aMAZE,Steamgaugevqlve,0,0,0,0,0,0
,angelzasian,0,0,0,0,0,0
TANE DLC: The Flying Scotsman 1920s,dudulenda,0,0,0,1,0,0
,76561198014149868,0,0,0,0,0,0
Battle Fantasia -Revised Edition-,Assaultace,1,0,0,0,0,0
,MavisGravn,0,0,0,0,0,0
,rangertc2,0,0,0,0,0,0
,76561198076715040,0,0,0,0,0,0
,76561198071651198,0,0,0,0,0,0
,76561198073256862,0,0,0,0,0,0
Artstage,76561198086503407,0,0,0,0,0,0
,76561198061814216,0,0,0,0,0,0
Fairy Fencer F: Swimwear Set,76561198063190724,0,0,0,0,0,0
Operation Hardcore,76561198062346660,1,1,0,0,0,0
,crucius2812,0,0,0,0,0,0
,76561198106624427,0,0,0,0,0,0
CoH 2 - German Commander: Fortified Armor Doctrine,76561198077663677,0,0,0,0,0,1
,76561197967499482,0,0,0,0,0,0
,76561198053471515,0,0,0,0,0,0
,76561198135679371,0,0,0,0,0,0
,76561198055446276,0,0,0,0,0,0
,76561198025313525,0,0,0,0,0,0
,76561197967469174,0,0,0,0,0,0
Adventure in the Tower of Flight,XZAGR,1,1,0,0,0,0
Ghost Pursuit VR,CCJ155,0,0,0,0,0,0
,Domrcs,0,0,0,0,0,0
,76561198086008723,0,0,0,0,0,0
,sithjjf,0,0,0,0,0,0
,dongah,0,0,0,0,0,0
,76561198059800422,0,0,0,0,0,0
,76561198068869473,0,0,0,0,0,0
,KumoDumo,0,0,0,0,0,0
Shwedagon Pagoda 360 (Burma),River__,0,0,0,0,0,0
,76561198074392166,0,0,0,0,0,0
,76561198013000952,0,0,0,0,0,0
Magic 2014 “Bounce and Boon” Foil Conversion,76561198074833475,0,0,0,0,0,1
,76561198048759104,0,0,0,0,0,0
,proffink,0,0,0,0,0,0
,bestcustomurlevermade,0,0,0,0,0,0
,76561198132143222,0,0,0,0,0,0
,livaris,0,0,0,0,0,0
,Chaos_Spartan,0,0,0,0,0,0
,NessExtremeBR,0,0,0,0,0,0
Crewsaders,76561198074327940,1,0,0,0,0,0
Black Mirror II,76561198054277970,0,1,0,0,0,0
Captain vs Sky Pirates - Forest,Piejam,1,1,0,0,0,1
,76561198039668365,0,0,0,0,0,0
,76561198088940534,0,0,0,0,0,0
,76561198053775195,0,0,0,0,0,0
Clicker Heroes: Turkey Auto Clucker,anefia,0,1,0,1,0,1
,76561198091046179,0,0,0,0,0,0
,76561198068846245,0,0,0,0,0,0
,76561198058052525,0,0,0,0,0,0
Inuyasha the Movie 2: The Castle Beyond the Looking Glass,FUSKIhuski,0,0,0,0,0,0
,KUYCAT,0,0,0,0,0,0
COMBAT INSTINCT,76561198102740570,0,0,0,0,0,0
,AkenoIsWaifu,0,0,0,0,0,0
,76561198076450931,0,0,0,0,0,0
,76561198027396578,0,0,0,0,0,0
,76561198002592233,0,0,0,0,0,0
The Troma Project,GandalfsMagicwand,0,0,0,0,0,1
Along the Edge,76561198098500523,0,0,0,0,0,0
Heliborne - Exclusive Camouflage Pack,76561198065874122,1,0,0,0,0,0
,autogear,0,0,0,0,0,0
Piatka Full,76561198052735312,0,0,0,0,0,1
One Late Night: Deadline,76561198061105670,0,1,0,1,0,0
,76561198053963927,0,0,0,0,0,0
Rocksmith® 2014 Edition – Remastered – Bob Marley & The Wailers - “Redemption Song”,363997099,0,0,0,1,0,0
,76561198080097262,0,0,0,0,0,0
,76561198083757544,0,0,0,0,0,0
,76561198073721384,0,0,0,0,0,0
,76561198010149795,0,0,0,0,0,0
,76561198083441783,0,0,0,0,0,0
,76561198099625419,0,0,0,0,0,0
,kingkate5,0,0,0,0,0,0
,76561198085065621,0,0,0,0,0,0
,76561198047689585,0,0,0,0,0,0
,76561198074943778,0,0,0,0,0,0
Lost Chronicles of Zerzura,76561198079009374,0,1,0,0,0,0
Might & Magic: Heroes VI,76561198080547072,0,0,0,0,0,1
,zenzu,0,0,0,0,0,0
,76561198028919281,0,0,0,0,0,0
,76561198095212495,0,0,0,0,0,0
,76561198002557907,0,0,0,0,0,0
,76561198061659375,0,0,0,0,0,0
,76561198038762341,0,0,0,0,0,0
,76561198057027302,0,0,0,0,0,0
,76561198049750799,0,0,0,0,0,0
,hi_sg,0,0,0,0,0,0
Virtual Battlemap DLC - Modern Town,Lilaven,0,0,0,0,0,0
,Shaumenka,0,0,0,0,0,0
,STRFKR69,0,0,0,0,0,0
,76561198072619715,0,0,0,0,0,0
Spellforge,76561198080139238,0,0,0,0,0,0
,76561198095949899,0,0,0,0,0,0
,76561198055802146,0,0,0,0,0,0
,76561198059399494,0,0,0,0,0,0
,ForTheLolz7,0,0,0,0,0,0
eMedia Interactive Rock Guitar,krecan,0,0,0,0,0,0
,ShirukeiPoH,0,0,0,0,0,0
,76561198015755075,0,0,0,0,0,0
,76561198101528233,0,0,0,0,0,0
Winter Voices Episode 5: Overflow,76561198080927111,0,1,0,0,0,0
,YoshGamer4624,0,0,0,0,0,0
,Astronelson,0,0,0,0,0,0
Dokuro,76561197994622072,1,0,0,0,0,0
,33215469,0,0,0,0,0,0
Din's Curse: Demon War DLC,halonotlol,1,0,0,0,0,0
Rocksmith® 2014 – Rancid - “Ruby Soho”,ArMeDNeo,0,0,0,1,0,0
,76561198063638361,0,0,0,0,0,0
RPG Maker VX Ace - Egyptian Memories,76561197971535079,0,0,0,0,0,0
,i3mamy,0,0,0,0,0,0
,76561198054566370,0,0,0,0,0,0
,76561198063974199,0,0,0,0,0,0
,76561198075494014,0,0,0,0,0,0
,modsmaps,0,0,0,0,0,0
,thern555,0,0,0,0,0,0
Call of Duty®: Ghosts - Elias Special Character,thunderboltpika,1,0,0,0,0,0
,76561198315999327,0,0,0,0,0,0
,Ndatt,0,0,0,0,0,0
,thedungeoneers,0,0,0,0,0,0
,76561198046431850,0,0,0,0,0,0
,girebra,0,0,0,0,0,0
Exile Nation: The Plastic People,76561198002258582,0,0,0,0,0,0
Fly Destroyer,76561198231616024,0,0,0,0,0,0
,76561198100311819,0,0,0,0,0,0
,76561198027410137,0,0,0,0,0,0
,76561198054767146,0,0,0,0,0,0
,76561198078970200,0,0,0,0,0,0
,76561198075901994,0,0,0,0,0,0
,76561198000920962,0,0,0,0,0,0
,76561198066230339,0,0,0,0,0,0
,pwrt,0,0,0,0,0,0
,76561198112905151,0,0,0,0,0,0
,76561198094988020,0,0,0,0,0,0
,xspira2,0,0,0,0,0,0
Disassembled,CupcakZombieBoy,0,0,0,0,0,0
Interfectorem,76561198036455045,0,1,0,0,0,0
,76561198049439580,0,0,0,0,0,0
Command Ops 2: Foothills of the Gods Vol. 2,76561198043222361,0,0,0,1,0,1
,76561198046455407,0,0,0,0,0,0
,76561198087951172,0,0,0,0,0,0
,MissSquischie,0,0,0,0,0,0
,ThatComedian,0,0,0,0,0,0
Fantasy Grounds - Pixies on Parade (5E),76561198053000966,0,0,0,0,0,1
,DevotedServant,0,0,0,0,0,0
Pinball FX3 - Star Wars™ Pinball,BR4D_ZERO,0,0,0,1,0,0
Save Their Souls,KynanDoesMC,0,0,0,0,0,0
,76561198080503924,0,0,0,0,0,0
Nanofights,DartCrow,0,0,0,0,0,0
,76561198051302885,0,0,0,0,0,0
Rocksmith® 2014 – Muse - “Hysteria”,jakeyjakey,0,0,0,1,0,0
,rhysicus,0,0,0,0,0,0
,gamingeek,0,0,0,0,0,0
,76561198008101478,0,0,0,0,0,0
,76561198102255011,0,0,0,0,0,0
Vector 36 - Garage Upgrade 1 ( x2 slot ),76561198071175297,1,0,1,1,0,0
,76561198073103882,0,0,0,0,0,0
Great Big War Game,76561198090064131,0,0,0,0,0,1
NO THING,krrishmac,1,1,0,0,0,0
,76561198074995712,0,0,0,0,0,0
,76561198066955730,0,0,0,0,0,0
Star Fight,spinefarm,0,0,0,1,0,0
Wind of Luck: Arena - Beginner's Pack,76561198082903181,1,0,0,0,0,0
,76561198001198108,0,0,0,0,0,0
,winterscout,0,0,0,0,0,0
,samzero,0,0,0,0,0,0
,29123,0,0,0,0,0,0
,76561198047948281,0,0,0,0,0,0
,76561198056477511,0,0,0,0,0,0
,Zane24,0,0,0,0,0,0
The Guilt and the Shadow,76561198091511785,0,1,0,0,0,0
,C_a_l_u_m,0,0,0,0,0,0
Archibald's Adventures,bringmeababytosacrifice,1,1,0,0,0,0
,76561198071315548,0,0,0,0,0,0
,76561197971402877,0,0,0,0,0,0
,76561198068231454,0,0,0,0,0,0
,Bukky,0,0,0,0,0,0
,grantschulz,0,0,0,0,0,0
,joaotoledo1979,0,0,0,0,0,0
,76561198023930742,0,0,0,0,0,0
,76561197966950679,0,0,0,0,0,0
,76561198065414275,0,0,0,0,0,0
Deus Ex: Invisible War,76561198093817299,1,0,0,0,0,0
,76561198103374464,0,0,0,0,0,0
WARRIORS ALL-STARS: Lu Bu-themed costume for William,env0,1,0,0,0,0,0
SoM Soul Of Mask,MetophorGaming,0,0,0,0,0,0
Robot Legions Reborn,FantumEX,1,0,0,0,0,0
,simplyremi,0,0,0,0,0,0
CopperCube - Professional Edition,climax2005,0,0,0,0,0,0
Splinter Zone,76561198081905505,1,0,0,0,0,0
"Magic 2014 ""Lord of Darkness"" Deck Key",76561198055909176,0,0,0,0,0,1
,76561198031382583,0,0,0,0,0,0
,naziintheoven,0,0,0,0,0,0
Zorad (Character for Occult preRaise),76561198058052525,0,1,0,0,0,1
Wanderlust Adventures,cruelbananas,1,1,0,0,0,0
Visual Novel Maker,76561198080215492,0,0,0,0,0,0
,thedreamtime,0,0,0,0,0,0
,JakKnifez,0,0,0,0,0,0
,76561198018238528,0,0,0,0,0,0
,76561198084465295,0,0,0,0,0,0
,Darkyellowz,0,0,0,0,0,0
Super BoxMan Ultra,suckmyafghandick,0,1,0,0,0,1
,76561198027757720,0,0,0,0,0,0
Age of Wonders III - Golden Realms Expansion,BewareWeLive,0,0,0,0,0,1
,76561198067176761,0,0,0,0,0,0
Adventure Of Thieves,76561198070109455,1,0,0,0,0,0
,76561198075738409,0,0,0,0,0,0
,76561198063554754,0,0,0,0,0,0
,Punixa,0,0,0,0,0,0
,twobuttlesTV,0,0,0,0,0,0
,76561198090852671,0,0,0,0,0,0
Beyond the Horizon,76561198071601478,0,0,0,0,0,0
,domoaut05,0,0,0,0,0,0
Hyperdimension Neptunia Re;Birth2 Nepgear's Beam Zapper ZERO / ビームザッパーＺＥＲＯ,76561198070187409,0,0,0,0,0,0
Without Within - Extra Edition,PuzzledPistachio,0,0,0,0,0,0
,mainkradxdxdx,0,0,0,0,0,0
,76561198073560781,0,0,0,0,0,0
,Xukinugo,0,0,0,0,0,0
,HyannnHeeee,0,0,0,0,0,0
GiAnt WARFARE,TarJex,1,1,0,1,0,0
,76561198050552091,0,0,0,0,0,0
Machinations: Fog of War,76561198091034264,0,1,0,0,0,0
,K1CK_DUCK,0,0,0,0,0,0
,NicNukem,0,0,0,0,0,0
,gsnake09,0,0,0,0,0,0
Time Mysteries 2: The Ancient Spectres,76561198097697136,0,0,0,0,0,0
Friday the 13th: The Game - Jason Part 4 Pig Splitter Kill Pack,76561198040660567,1,0,0,0,0,0
,76561198054400147,0,0,0,0,0,0
,ewanthelegend,0,0,0,0,0,0
,shaunsean,0,0,0,0,0,0
,RiddledStreets,0,0,0,0,0,0
,76561198000723558,0,0,0,0,0,0
,76561198086059245,0,0,0,0,0,0
RUNRUNRUN,LordSpambot9000,1,0,0,0,0,0
Call of Duty®: Black Ops II - Jungle Warfare Personalization Pack,76561198151185646,1,0,0,0,0,0
,cautionelement,0,0,0,0,0,0
,time4b,0,0,0,0,0,0
,76561198072114206,0,0,0,0,0,0
,phazorr,0,0,0,0,0,0
,76561198043348043,0,0,0,0,0,0
,76561198068407730,0,0,0,0,0,0
,kosmidis523,0,0,0,0,0,0
FINAL FANTASY VII,76561198083278670,0,0,0,0,0,0
,76561198033928968,0,0,0,0,0,0
Farming Simulator 2013 Modding Tutorials,76561198070379531,0,0,0,1,0,0
,_NinjaLion101,0,0,0,0,0,0
,chokadokada,0,0,0,0,0,0
Hoops VR,76561198059047983,0,0,0,0,0,0
,kappaccino,0,0,0,0,0,0
,76561198068271964,0,0,0,0,0,0
,antino0b1,0,0,0,0,0,0
,76561198039290125,0,0,0,0,0,0
Space Rift NON-VR - Episode 1,76561198229492784,1,1,0,1,0,0
,LightfootSword7,0,0,0,0,0,0
,friarfuck,0,0,0,0,0,0
,liquidinc,0,0,0,0,0,0
,76561198048932015,0,0,0,0,0,0
,76561198202799729,0,0,0,0,0,0
,76561198082606351,0,0,0,0,0,0
Detective Case and Clown Bot in: Murder in the Hotel Lisbon,76561198031579750,0,1,0,0,0,0
,76561198071783077,0,0,0,0,0,0
,76561198068463066,0,0,0,0,0,0
,the_pu,0,0,0,0,0,0
,76561198051257213,0,0,0,0,0,0
,osmosisbinlaiden,0,0,0,0,0,0
,stonedwalrus,0,0,0,0,0,0
,Azuralis,0,0,0,0,0,0
,76561198039483841,0,0,0,0,0,0
Hyperspace Pinball,76561198094437585,1,0,0,0,0,0
,76561198069765716,0,0,0,0,0,0
Teddy Floppy Ear - Mountain Adventure,76561198053775195,0,1,0,0,0,0
Ankh 3: Battle of the Gods,whynotpink,0,1,0,0,0,0
Tricone Lab,76561198003938381,0,0,0,0,0,0
,Ox2009495,0,0,0,0,0,0
,76561198040942877,0,0,0,0,0,0
,nuubi,0,0,0,0,0,0
,76561197971535079,0,0,0,0,0,0
,YouWannaFuckingGoM99,0,0,0,0,0,0
,76561198031394484,0,0,0,0,0,0
,gun2days,0,0,0,0,0,0
,76561198066893700,0,0,0,0,0,0
,MitchBruh94,0,0,0,0,0,0
,76561198094855731,0,0,0,0,0,0
,Tim2Stp,0,0,0,0,0,0
,76561198065776341,0,0,0,0,0,0
,76561198087589175,0,0,0,0,0,0
Rocksmith - My Chemical Romance - Planetary (GO!),PwntFker,0,0,0,1,0,0
Bad Caterpillar,Ebthor,1,0,0,0,0,0
,76561198022577753,0,0,0,0,0,0
88 Heroes,76561198060740024,1,0,0,0,0,0
,Gr33nY-13,0,0,0,0,0,0
,76561198061835817,0,0,0,0,0,0
,anxiousfool,0,0,0,0,0,0
,randyy242,0,0,0,0,0,0
,76561198087230183,0,0,0,0,0,0
,Duckintins,0,0,0,0,0,0
,76561198079033916,0,0,0,0,0,0
,senpiflesh,0,0,0,0,0,0
Frederic: Resurrection of Music Director's Cut,76561198071515583,1,0,0,0,0,0
,76561198054952907,0,0,0,0,0,0
,76561198082742444,0,0,0,0,0,0
,76561198071846610,0,0,0,0,0,0
,76561198040367674,0,0,0,0,0,0
,76561198059794996,0,0,0,0,0,0
,76561198091240126,0,0,0,0,0,0
,76561198065416066,0,0,0,0,0,0
Legend of Dungeon Original Soundtrack,spangher,1,0,0,0,0,0
,76561198073639986,0,0,0,0,0,0
Blood Ties,76561198051365088,0,1,0,0,0,1
,Austra1ia,0,0,0,0,0,0
,76561198066046412,0,0,0,0,0,0
,Scienceongames,0,0,0,0,0,0
,dazzzles,0,0,0,0,0,0
War for the Overworld - The Cynical Imp (Charity DLC),76561198097193421,0,0,0,0,0,1
Record Store Nightmare,76561198054151766,1,0,0,0,0,0
,76561198054199777,0,0,0,0,0,0
Pale Spectrum - The Soundtrack of Gray Magic,76561198080457018,0,1,0,0,0,0
,duckcuck,0,0,0,0,0,0
,DementedSwag,0,0,0,0,0,0
Starfighter Neon,happyparenting,1,0,0,0,0,0
,BluFlames99,0,0,0,0,0,0
,76561198095997286,0,0,0,0,0,0
,dhansvid,0,0,0,0,0,0
,76561198099101138,0,0,0,0,0,0
The Wanderer,76561198071593781,0,1,0,0,0,1
Alchemy Mysteries: Prague Legends,76561198063861718,0,1,0,0,0,0
,76561198035685973,0,0,0,0,0,0
,76561198060734387,0,0,0,0,0,0
,76561198074336568,0,0,0,0,0,0
I Will Escape,76561198072183382,1,1,0,0,0,0
,76561197965967423,0,0,0,0,0,0
,76561198079340428,0,0,0,0,0,0
Pinball FX3 - Portal ® Pinball,76561198006560154,0,0,0,1,0,0
,76561197996127218,0,0,0,0,0,0
,76561198016765519,0,0,0,0,0,0
,76561198073662183,0,0,0,0,0,0
,76561198056223901,0,0,0,0,0,0
,76561198084863205,0,0,0,0,0,0
,Frizzbee99,0,0,0,0,0,0
Deep Sky Derelicts,76561197980298230,0,0,0,0,0,1
ROM: Extraction,goodjobyoufoundmyaccount,0,0,0,0,0,0
,76561198069125221,0,0,0,0,0,0
,charmaps5,0,0,0,0,0,0
,Wasabiforgaming,0,0,0,0,0,0
,76561198045950906,0,0,0,0,0,0
,kojak2000,0,0,0,0,0,0
,kohl1309,0,0,0,0,0,0
,76561198073884094,0,0,0,0,0,0
,76561198080324814,0,0,0,0,0,0
,76561198069920415,0,0,0,0,0,0
,76561198075036474,0,0,0,0,0,0
,lowfatcontent,0,0,0,0,0,0
Vanguards,76561198040917740,1,0,0,0,0,1
,76561198089449665,0,0,0,0,0,0
,76561198042330110,0,0,0,0,0,0
Rocksmith® 2014 – Mastodon - “Black Tongue”,xztm8,0,0,0,1,0,0
,76561198078659638,0,0,0,0,0,0
,76561198048836476,0,0,0,0,0,0
,76561198083097406,0,0,0,0,0,0
,lachwe,0,0,0,0,0,0
,P1RATS3,0,0,0,0,0,0
,SzechuanB,0,0,0,0,0,0
,76561198072136994,0,0,0,0,0,0
Celestian Tales: Old North - Original Soundtrack,Aussie-Player,0,0,0,0,0,0
,76561198054526605,0,0,0,0,0,0
,batman7972,0,0,0,0,0,0
Kingdom City Drowning Episode 1 - The Champion,76561198062688056,0,0,0,0,0,0
Badland Bandits - Raw Power Skins,gabefoley,1,0,1,1,0,0
,AZA1498,0,0,0,0,0,0
,76561198084038838,0,0,0,0,0,0
Rocksmith® 2014 Edition – Remastered – UBI30: 1986 Song Pack,76561198095075097,0,0,0,1,0,0
There's Poop In My Soup - Pooping with Friends,76561198101686893,1,0,0,0,0,0
,76561198029658913,0,0,0,0,0,0
,76561197972699388,0,0,0,0,0,0
,frikinik,0,0,0,0,0,0
,SuperExpertPlayer,0,0,0,0,0,0
,76561198108170479,0,0,0,0,0,0
,Discord_HD,0,0,0,0,0,0
,76561198078327562,0,0,0,0,0,0
,_Jake_2014_,0,0,0,0,0,0
,negolossaurorex,0,0,0,0,0,0
,s3nts,0,0,0,0,0,0
Xotic DLC: Warp Field Expansion Pack,76561198071503894,1,0,0,0,0,0
World to the West - Soundtrack,76561198080532893,1,1,0,0,0,0
,Ranev,0,0,0,0,0,0
The Golem’s Plight Pack,76561198055876294,0,0,0,0,0,0
Clustertruck,76561198058795468,1,0,0,0,0,0
,Batimaaaan,0,0,0,0,0,0
Qbike: Synthwave Soundtrack,76561198035243327,1,0,1,1,1,0
,76561198091571269,0,0,0,0,0,0
SHOWTIME 2073,76561198044822914,1,0,0,0,0,0
,76561198195546062,0,0,0,0,0,0
,76561198049071042,0,0,0,0,0,0
,TheRainOnAGrave,0,0,0,0,0,0
,76561198089524335,0,0,0,0,0,0
,76561198058713769,0,0,0,0,0,0
,76561198062243218,0,0,0,0,0,0
Fork Truck Challenge,76561198098702239,0,0,0,0,0,0
,76561198056182823,0,0,0,0,0,0
Working Faster in Modo,76561198017122666,0,0,0,0,0,0
,RAINZFOXX,0,0,0,0,0,0
,ggnjjgbmnmnmbvbm,0,0,0,0,0,0
Hitman: Absolution: Public Enemy Disguise,76561198053079970,1,0,0,0,0,0
,76561198078360848,0,0,0,0,0,0
Pit People®,76561198092973953,1,0,0,0,0,1
"Warhammer® 40,000: Dawn of War® - Dark Crusade",76561198086688953,0,0,0,0,0,1
,76561198095857280,0,0,0,0,0,0
,76561198073872786,0,0,0,0,0,0
,76561198033257731,0,0,0,0,0,0
Instant Dungeon!,76561198024830923,1,0,0,0,0,0
SpaceShot,76561197962048866,1,0,0,0,0,0
,76561198071163612,0,0,0,0,0,0
Mortificatio,76561198078992889,0,1,0,0,0,0
,76561198138435190,0,0,0,0,0,0
,morttos,0,0,0,0,0,0
,76561198069649770,0,0,0,0,0,0
,76561198011188132,0,0,0,0,0,0
,76561198070143410,0,0,0,0,0,0
,76561198067171250,0,0,0,0,0,0
,rudylee,0,0,0,0,0,0
Deserter Simulator,76561198069542088,1,0,1,1,0,0
,76561197968819806,0,0,0,0,0,0
,josephgeddes,0,0,0,0,0,0
